Date,Country,City,Specie,count,min (ug/m3),max (ug/m3),median (ug/m3)
2017-02-22,CN,Shanghai,pm25,215,18.7,148.4,38.7
2017-02-22,CN,Wuhan,pm25,372,16.8,144.5,61.3
2017-02-22,US,Los Angeles,pm25,71,0.4,23.0,7.2
2017-02-22,IN,New Delhi,pm25,23,26.8,136.8,69.0
2017-02-22,US,Manhattan,pm25,96,4.0,26.8,14.0
2017-02-22,US,Jacksonville,pm25,103,0.2,17.3,4.8
2017-02-22,US,Houston,pm25,86,1.6,17.3,6.7
2017-02-22,CN,Beijing,pm25,447,3.1,239.3,90.3
2017-02-23,US,Los Angeles,pm25,64,1.2,15.4,5.7
2017-02-23,CN,Shanghai,pm25,216,9.1,150.4,101.9
2017-02-23,CN,Wuhan,pm25,394,34.9,92.2,61.3
2017-02-23,IN,New Delhi,pm25,20,11.0,187.8,59.3
2017-02-23,CN,Beijing,pm25,455,3.1,80.6,15.9
2017-02-23,US,Jacksonville,pm25,116,0.2,15.9,5.0
2017-02-23,US,Manhattan,pm25,96,11.2,45.6,21.1
2017-02-23,US,Houston,pm25,95,1.9,14.9,6.0
2017-02-24,CN,Beijing,pm25,450,3.1,277.7,23.0
2017-02-24,US,Manhattan,pm25,96,3.1,19.2,8.6
2017-02-24,US,Jacksonville,pm25,104,0.2,16.3,5.0
2017-02-24,CN,Wuhan,pm25,408,33.0,84.5,55.5
2017-02-24,CN,Shanghai,pm25,216,16.8,69.0,46.0
2017-02-24,US,Houston,pm25,94,0.7,18.2,7.2
2017-02-24,IN,New Delhi,pm25,24,14.9,80.6,46.8
2017-02-24,US,Los Angeles,pm25,70,1.4,20.6,10.3
2017-02-25,IN,New Delhi,pm25,24,12.0,127.1,52.9
2017-02-25,US,Jacksonville,pm25,112,0.4,16.3,4.0
2017-02-25,CN,Wuhan,pm25,375,39.9,100.0,63.2
2017-02-25,US,Manhattan,pm25,95,0.2,21.6,4.8
2017-02-25,US,Houston,pm25,94,0.7,24.9,4.3
2017-02-25,CN,Beijing,pm25,449,3.1,146.5,10.0
2017-02-25,US,Los Angeles,pm25,72,0.4,30.1,13.5
2017-02-25,CN,Shanghai,pm25,216,38.7,123.2,88.4
2017-02-26,CN,Beijing,pm25,445,8.1,100.0,25.8
2017-02-26,IN,New Delhi,pm25,24,22.0,195.9,72.9
2017-02-26,US,Jacksonville,pm25,118,0.7,13.0,4.3
2017-02-26,US,Manhattan,pm25,94,0.2,15.4,5.5
2017-02-26,US,Los Angeles,pm25,66,0.9,15.9,6.0
2017-02-26,CN,Wuhan,pm25,405,32.0,131.0,69.0
2017-02-26,US,Houston,pm25,95,4.0,20.6,8.8
2017-02-26,CN,Shanghai,pm25,216,80.6,176.7,113.6
2017-02-27,CN,Beijing,pm25,444,3.1,190.8,67.1
2017-02-27,US,Jacksonville,pm25,114,0.2,20.1,5.2
2017-02-27,CN,Shanghai,pm25,216,10.0,165.6,35.9
2017-02-27,US,Houston,pm25,95,6.0,17.8,11.2
2017-02-27,CN,Wuhan,pm25,402,33.9,119.4,70.9
2017-02-27,US,Manhattan,pm25,94,3.1,25.4,9.8
2017-02-27,IN,New Delhi,pm25,16,23.0,172.7,65.1
2017-02-27,US,Los Angeles,pm25,70,0.4,23.9,7.9
2017-02-28,US,Los Angeles,pm25,69,1.6,28.2,9.1
2017-02-28,US,Houston,pm25,118,6.9,21.6,14.0
2017-02-28,CN,Wuhan,pm25,405,38.7,125.2,70.9
2017-02-28,IN,New Delhi,pm25,13,26.8,134.9,63.2
2017-02-28,CN,Shanghai,pm25,216,14.9,63.2,39.9
2017-02-28,US,Manhattan,pm25,94,3.1,36.3,10.3
2017-02-28,US,Jacksonville,pm25,112,1.2,26.8,6.0
2017-02-28,CN,Beijing,pm25,448,3.1,119.4,12.0
2017-03-01,US,Los Angeles,pm25,70,2.4,32.5,12.0
2017-03-01,US,Jacksonville,pm25,99,1.2,17.8,5.0
2017-03-01,CN,Beijing,pm25,452,3.1,96.1,8.1
2017-03-01,US,Manhattan,pm25,96,1.4,25.4,8.6
2017-03-01,CN,Wuhan,pm25,406,4.0,129.0,63.2
2017-03-01,IN,New Delhi,pm25,24,33.9,156.5,82.6
2017-03-01,CN,Shanghai,pm25,214,22.0,92.2,48.9
2017-03-01,US,Houston,pm25,102,1.6,34.4,18.2
2017-03-02,CN,Shanghai,pm25,216,22.0,82.6,44.8
2017-03-02,US,Los Angeles,pm25,68,1.2,25.8,10.8
2017-03-02,CN,Wuhan,pm25,391,3.1,101.9,28.2
2017-03-02,US,Jacksonville,pm25,82,0.2,28.7,4.0
2017-03-02,US,Houston,pm25,113,0.4,15.9,4.3
2017-03-02,IN,New Delhi,pm25,24,40.7,161.6,88.4
2017-03-02,CN,Beijing,pm25,449,3.1,88.4,37.9
2017-03-02,US,Manhattan,pm25,79,0.7,17.8,6.0
2017-03-03,US,Jacksonville,pm25,57,1.2,17.8,3.1
2017-03-03,US,Los Angeles,pm25,72,1.4,29.6,8.6
2017-03-03,CN,Beijing,pm25,446,35.9,125.2,88.4
2017-03-03,IN,New Delhi,pm25,20,7.2,88.4,40.7
2017-03-03,US,Manhattan,pm25,81,0.2,54.5,6.9
2017-03-03,CN,Wuhan,pm25,396,23.0,90.3,44.0
2017-03-03,CN,Shanghai,pm25,214,33.0,69.0,48.9
2017-03-03,US,Houston,pm25,119,0.4,15.4,6.4
2017-03-04,CN,Shanghai,pm25,214,33.9,88.4,55.5
2017-03-04,US,Los Angeles,pm25,70,1.6,33.0,11.7
2017-03-04,CN,Wuhan,pm25,406,42.8,100.0,72.9
2017-03-04,CN,Beijing,pm25,444,13.0,189.8,80.6
2017-03-04,US,Manhattan,pm25,89,0.2,30.6,4.8
2017-03-04,US,Houston,pm25,120,3.1,21.1,9.8
2017-03-04,US,Jacksonville,pm25,60,2.1,48.0,4.0
2017-03-04,IN,New Delhi,pm25,24,13.0,119.4,76.8
2017-03-05,US,Los Angeles,pm25,63,0.4,17.3,7.2
2017-03-05,US,Manhattan,pm25,90,0.2,26.3,5.0
2017-03-05,US,Jacksonville,pm25,61,2.1,9.1,5.0
2017-03-05,IN,New Delhi,pm25,21,11.0,190.8,54.1
2017-03-05,CN,Shanghai,pm25,214,35.9,129.0,63.2
2017-03-05,US,Houston,pm25,119,2.8,14.9,6.4
2017-03-05,CN,Wuhan,pm25,403,36.7,101.9,57.4
2017-03-05,CN,Beijing,pm25,449,3.1,213.0,11.0
2017-03-06,US,Los Angeles,pm25,70,1.4,16.8,7.2
2017-03-06,IN,New Delhi,pm25,24,11.0,176.7,67.1
2017-03-06,US,Jacksonville,pm25,61,2.1,8.1,5.0
2017-03-06,US,Houston,pm25,100,5.0,52.5,8.6
2017-03-06,CN,Shanghai,pm25,207,2.1,111.6,20.1
2017-03-06,CN,Wuhan,pm25,407,46.8,324.1,199.9
2017-03-06,CN,Beijing,pm25,443,3.1,69.0,15.9
2017-03-06,US,Manhattan,pm25,90,0.7,28.7,9.1
2017-03-07,US,Los Angeles,pm25,69,1.4,23.9,10.0
2017-03-07,CN,Shanghai,pm25,196,9.1,84.5,36.7
2017-03-07,CN,Wuhan,pm25,350,30.1,287.8,154.5
2017-03-07,CN,Beijing,pm25,391,3.1,26.8,7.2
2017-03-07,US,Jacksonville,pm25,77,1.2,9.1,3.1
2017-03-07,US,Houston,pm25,116,0.4,21.1,8.3
2017-03-07,IN,New Delhi,pm25,22,32.0,170.6,63.2
2017-03-07,US,Manhattan,pm25,83,2.4,29.6,12.5
2017-03-08,US,Manhattan,pm25,85,0.2,20.6,5.0
2017-03-08,US,Los Angeles,pm25,67,5.0,35.5,13.0
2017-03-08,CN,Beijing,pm25,453,3.1,44.8,10.0
2017-03-08,US,Jacksonville,pm25,73,1.2,15.4,6.0
2017-03-08,CN,Shanghai,pm25,215,14.0,76.8,48.9
2017-03-08,US,Houston,pm25,93,0.9,39.9,5.5
2017-03-08,IN,New Delhi,pm25,24,15.9,148.4,32.0
2017-03-08,CN,Wuhan,pm25,382,23.9,144.5,84.5
2017-03-09,CN,Shanghai,pm25,213,48.9,142.6,69.0
2017-03-09,US,Houston,pm25,89,3.6,48.9,8.3
2017-03-09,IN,New Delhi,pm25,24,25.8,111.6,40.7
2017-03-09,CN,Wuhan,pm25,396,48.0,155.5,78.7
2017-03-09,US,Jacksonville,pm25,87,3.1,25.8,8.1
2017-03-09,CN,Beijing,pm25,372,3.1,76.8,11.0
2017-03-09,US,Los Angeles,pm25,72,3.8,34.9,16.8
2017-03-09,US,Manhattan,pm25,93,0.7,13.5,4.0
2017-03-10,IN,New Delhi,pm25,24,5.0,63.2,28.2
2017-03-10,CN,Shanghai,pm25,216,23.9,105.8,67.1
2017-03-10,US,Houston,pm25,81,2.8,40.3,7.4
2017-03-10,US,Manhattan,pm25,90,0.2,24.4,6.4
2017-03-10,CN,Wuhan,pm25,401,32.0,101.9,57.4
2017-03-10,CN,Beijing,pm25,362,7.2,111.6,31.1
2017-03-10,US,Jacksonville,pm25,86,1.2,19.2,6.2
2017-03-10,US,Los Angeles,pm25,72,6.0,54.5,21.1
2017-03-11,US,Jacksonville,pm25,92,2.1,12.1,4.0
2017-03-11,IN,New Delhi,pm25,24,7.2,40.7,22.0
2017-03-11,US,Manhattan,pm25,89,0.7,11.0,5.2
2017-03-11,CN,Shanghai,pm25,214,40.7,65.1,52.9
2017-03-11,US,Los Angeles,pm25,71,1.9,44.4,20.6
2017-03-11,US,Houston,pm25,72,0.9,12.5,6.4
2017-03-11,CN,Wuhan,pm25,408,35.9,127.1,80.6
2017-03-11,CN,Beijing,pm25,276,5.0,177.7,35.9
2017-03-12,US,Jacksonville,pm25,85,1.2,11.7,5.0
2017-03-12,US,Los Angeles,pm25,69,9.1,52.9,24.4
2017-03-12,CN,Beijing,pm25,257,3.1,36.7,7.2
2017-03-12,CN,Wuhan,pm25,407,23.0,109.7,63.2
2017-03-12,IN,New Delhi,pm25,24,7.2,100.0,30.1
2017-03-12,US,Houston,pm25,68,0.2,10.8,2.8
2017-03-12,US,Manhattan,pm25,93,1.2,12.5,6.0
2017-03-12,CN,Shanghai,pm25,207,1.2,63.2,24.9
2017-03-13,IN,New Delhi,pm25,24,14.0,208.0,44.0
2017-03-13,CN,Beijing,pm25,260,3.1,35.9,9.1
2017-03-13,US,Los Angeles,pm25,71,7.2,88.4,33.0
2017-03-13,US,Houston,pm25,72,2.4,11.5,6.4
2017-03-13,CN,Shanghai,pm25,214,2.1,63.2,25.8
2017-03-13,CN,Wuhan,pm25,401,10.0,70.9,29.2
2017-03-13,US,Jacksonville,pm25,88,2.1,40.7,6.0
2017-03-13,US,Manhattan,pm25,93,2.1,20.6,6.9
2017-03-14,US,Jacksonville,pm25,75,1.2,7.6,2.8
2017-03-14,CN,Wuhan,pm25,396,14.0,80.6,32.0
2017-03-14,CN,Shanghai,pm25,211,3.1,57.4,26.8
2017-03-14,US,Manhattan,pm25,84,0.2,70.9,6.0
2017-03-14,US,Houston,pm25,83,0.7,18.2,4.8
2017-03-14,US,Los Angeles,pm25,67,4.0,65.1,25.8
2017-03-14,IN,New Delhi,pm25,24,18.7,90.3,50.9
2017-03-14,CN,Beijing,pm25,249,3.1,90.3,14.0
2017-03-15,US,Jacksonville,pm25,85,1.2,13.5,4.0
2017-03-15,US,Manhattan,pm25,89,0.9,15.9,6.4
2017-03-15,CN,Wuhan,pm25,390,29.2,1006.1072217194572,42.8
2017-03-15,US,Houston,pm25,93,3.6,21.1,9.3
2017-03-15,CN,Shanghai,pm25,215,9.1,59.3,30.1
2017-03-15,CN,Beijing,pm25,355,34.9,131.0,61.3
2017-03-15,US,Los Angeles,pm25,71,2.6,63.2,21.1
2017-03-15,IN,New Delhi,pm25,24,15.9,240.3,88.4
2017-03-16,US,Jacksonville,pm25,84,1.2,12.5,5.0
2017-03-16,IN,New Delhi,pm25,23,37.9,275.7,63.2
2017-03-16,US,Manhattan,pm25,94,0.2,17.8,7.9
2017-03-16,CN,Wuhan,pm25,389,30.1,117.4,59.3
2017-03-16,US,Houston,pm25,94,2.6,12.1,7.6
2017-03-16,CN,Shanghai,pm25,202,9.1,46.0,23.0
2017-03-16,US,Los Angeles,pm25,71,1.9,28.2,16.3
2017-03-16,CN,Beijing,pm25,373,3.1,181.7,117.4
2017-03-17,CN,Wuhan,pm25,398,40.7,129.0,70.9
2017-03-17,IN,New Delhi,pm25,24,29.2,215.0,65.1
2017-03-17,US,Manhattan,pm25,80,1.6,18.7,9.8
2017-03-17,US,Houston,pm25,94,4.3,13.0,7.6
2017-03-17,US,Jacksonville,pm25,89,3.1,21.1,8.1
2017-03-17,US,Los Angeles,pm25,71,3.1,48.9,21.1
2017-03-17,CN,Shanghai,pm25,213,16.8,57.4,35.9
2017-03-17,CN,Beijing,pm25,453,3.1,212.0,125.2
2017-03-18,CN,Shanghai,pm25,215,12.0,55.5,31.1
2017-03-18,US,Manhattan,pm25,96,1.9,67.1,9.1
2017-03-18,US,Houston,pm25,80,5.0,16.3,7.9
2017-03-18,US,Los Angeles,pm25,72,5.0,52.1,16.8
2017-03-18,US,Jacksonville,pm25,82,3.1,34.4,8.1
2017-03-18,CN,Beijing,pm25,456,59.3,278.7,154.5
2017-03-18,CN,Wuhan,pm25,397,29.2,136.8,82.6
2017-03-18,IN,New Delhi,pm25,24,26.8,179.7,67.1
2017-03-19,US,Houston,pm25,72,1.2,14.9,5.7
2017-03-19,CN,Shanghai,pm25,215,22.0,61.3,37.1
2017-03-19,US,Manhattan,pm25,91,0.4,10.8,5.0
2017-03-19,IN,New Delhi,pm25,24,31.1,150.5,76.8
2017-03-19,CN,Wuhan,pm25,405,36.7,127.1,80.6
2017-03-19,CN,Beijing,pm25,456,136.8,336.2,232.2
2017-03-19,US,Los Angeles,pm25,72,4.3,59.3,22.0
2017-03-19,US,Jacksonville,pm25,92,1.2,35.9,5.0
2017-03-20,US,Houston,pm25,85,2.4,26.8,5.7
2017-03-20,IN,New Delhi,pm25,24,26.8,277.7,84.5
2017-03-20,CN,Beijing,pm25,453,3.1,294.9,164.6
2017-03-20,US,Los Angeles,pm25,69,0.2,20.1,7.6
2017-03-20,US,Manhattan,pm25,95,0.2,18.7,6.7
2017-03-20,CN,Wuhan,pm25,404,14.9,103.9,37.9
2017-03-20,US,Jacksonville,pm25,81,1.2,13.0,4.8
2017-03-20,CN,Shanghai,pm25,216,16.8,70.9,42.8
2017-03-21,CN,Wuhan,pm25,398,11.0,86.4,50.1
2017-03-21,US,Jacksonville,pm25,89,3.1,17.8,7.2
2017-03-21,CN,Beijing,pm25,439,3.1,138.7,92.2
2017-03-21,US,Manhattan,pm25,96,1.2,34.9,9.3
2017-03-21,US,Los Angeles,pm25,66,0.4,16.8,5.0
2017-03-21,US,Houston,pm25,94,2.6,15.4,6.7
2017-03-21,IN,New Delhi,pm25,21,31.1,212.0,94.2
2017-03-21,CN,Shanghai,pm25,203,25.8,136.8,54.9
2017-03-22,CN,Wuhan,pm25,329,11.0,63.2,33.0
2017-03-22,US,Los Angeles,pm25,69,0.2,19.7,6.0
2017-03-22,US,Jacksonville,pm25,82,4.0,21.1,8.1
2017-03-22,IN,New Delhi,pm25,24,24.9,221.1,82.6
2017-03-22,US,Houston,pm25,94,4.3,26.8,9.1
2017-03-22,CN,Shanghai,pm25,174,7.2,29.2,16.8
2017-03-22,US,Manhattan,pm25,91,1.2,17.3,7.9
2017-03-22,CN,Beijing,pm25,372,3.1,301.9,138.7
2017-03-23,US,Jacksonville,pm25,72,3.1,15.4,6.0
2017-03-23,US,Los Angeles,pm25,68,0.9,20.6,6.7
2017-03-23,CN,Wuhan,pm25,404,21.1,92.2,46.0
2017-03-23,IN,New Delhi,pm25,24,46.0,298.9,82.6
2017-03-23,US,Manhattan,pm25,93,0.2,17.8,6.4
2017-03-23,CN,Beijing,pm25,450,35.9,451.9,113.6
2017-03-23,US,Houston,pm25,94,0.9,15.4,7.9
2017-03-23,CN,Shanghai,pm25,215,8.1,35.9,20.1
2017-03-24,US,Los Angeles,pm25,71,4.0,21.6,10.0
2017-03-24,IN,New Delhi,pm25,24,22.0,225.1,63.2
2017-03-24,US,Houston,pm25,92,5.5,25.8,9.6
2017-03-24,US,Jacksonville,pm25,70,1.2,8.3,3.1
2017-03-24,CN,Shanghai,pm25,214,12.0,63.2,39.9
2017-03-24,CN,Beijing,pm25,443,26.8,107.7,61.3
2017-03-24,CN,Wuhan,pm25,405,14.0,61.3,33.0
2017-03-24,US,Manhattan,pm25,93,0.4,18.2,9.6
2017-03-25,US,Jacksonville,pm25,69,1.2,8.8,4.0
2017-03-25,CN,Shanghai,pm25,211,17.8,125.2,76.8
2017-03-25,US,Manhattan,pm25,96,1.4,51.3,14.4
2017-03-25,CN,Wuhan,pm25,396,23.0,78.7,46.0
2017-03-25,US,Houston,pm25,94,0.9,30.6,9.6
2017-03-25,US,Los Angeles,pm25,70,0.2,22.5,6.4
2017-03-25,IN,New Delhi,pm25,24,15.9,129.0,55.5
2017-03-25,CN,Beijing,pm25,450,3.1,98.1,35.9
2017-03-26,US,Manhattan,pm25,90,2.6,76.8,6.7
2017-03-26,US,Los Angeles,pm25,65,0.2,22.5,11.2
2017-03-26,CN,Shanghai,pm25,194,33.0,132.9,82.6
2017-03-26,US,Houston,pm25,87,9.3,31.1,17.3
2017-03-26,CN,Wuhan,pm25,351,23.0,74.8,37.9
2017-03-26,IN,New Delhi,pm25,22,9.1,186.8,54.9
2017-03-26,US,Jacksonville,pm25,58,1.2,11.5,4.0
2017-03-26,CN,Beijing,pm25,414,3.1,29.2,13.0
2017-03-27,IN,New Delhi,pm25,24,28.2,191.8,57.4
2017-03-27,CN,Shanghai,pm25,214,31.1,105.8,59.3
2017-03-27,CN,Beijing,pm25,456,3.1,59.3,14.9
2017-03-27,CN,Wuhan,pm25,398,22.0,92.2,40.7
2017-03-27,US,Houston,pm25,95,6.7,34.9,15.4
2017-03-27,US,Manhattan,pm25,93,0.2,98.1,10.0
2017-03-27,US,Los Angeles,pm25,70,1.9,37.9,8.3
2017-03-27,US,Jacksonville,pm25,66,1.2,12.5,3.1
2017-03-28,US,Los Angeles,pm25,69,1.2,23.5,9.1
2017-03-28,CN,Shanghai,pm25,213,15.9,69.0,36.7
2017-03-28,CN,Wuhan,pm25,408,26.8,115.5,44.0
2017-03-28,IN,New Delhi,pm25,24,38.7,348.3,92.2
2017-03-28,CN,Beijing,pm25,433,8.1,98.1,55.5
2017-03-28,US,Jacksonville,pm25,63,1.2,16.8,6.0
2017-03-28,US,Houston,pm25,94,7.2,16.8,11.0
2017-03-28,US,Manhattan,pm25,96,1.2,37.9,8.3
2017-03-29,US,Manhattan,pm25,93,0.2,15.4,5.0
2017-03-29,US,Houston,pm25,84,2.1,15.4,8.3
2017-03-29,US,Jacksonville,pm25,68,2.1,22.5,8.1
2017-03-29,CN,Shanghai,pm25,213,24.9,98.1,59.3
2017-03-29,CN,Beijing,pm25,374,3.1,183.8,121.3
2017-03-29,CN,Wuhan,pm25,391,40.7,152.5,72.9
2017-03-29,US,Los Angeles,pm25,70,3.1,32.0,11.7
2017-03-29,IN,New Delhi,pm25,24,23.9,252.5,86.4
2017-03-30,US,Los Angeles,pm25,67,1.6,32.5,14.0
2017-03-30,CN,Beijing,pm25,454,36.7,189.8,88.4
2017-03-30,US,Manhattan,pm25,95,0.2,22.5,4.8
2017-03-30,US,Houston,pm25,63,0.2,29.6,2.6
2017-03-30,CN,Shanghai,pm25,216,18.7,67.1,41.9
2017-03-30,US,Jacksonville,pm25,69,2.1,16.3,6.9
2017-03-30,CN,Wuhan,pm25,405,16.8,127.1,67.1
2017-03-30,IN,New Delhi,pm25,24,16.8,163.6,42.8
2017-03-31,US,Los Angeles,pm25,47,4.3,19.2,11.5
2017-03-31,US,Manhattan,pm25,86,0.4,12.5,4.8
2017-03-31,CN,Shanghai,pm25,214,2.1,127.1,24.9
2017-03-31,US,Jacksonville,pm25,72,1.2,11.2,6.0
2017-03-31,US,Houston,pm25,93,0.2,27.3,6.7
2017-03-31,IN,New Delhi,pm25,24,24.9,127.1,50.9
2017-03-31,CN,Beijing,pm25,453,3.1,80.6,14.0
2017-03-31,CN,Wuhan,pm25,401,23.9,69.0,41.9
2017-04-01,CN,Shanghai,pm25,214,29.2,101.9,61.3
2017-04-01,US,Los Angeles,pm25,27,0.2,22.0,14.9
2017-04-01,CN,Beijing,pm25,445,3.1,88.4,23.9
2017-04-01,US,Jacksonville,pm25,70,2.1,10.0,5.0
2017-04-01,CN,Wuhan,pm25,389,33.9,96.1,61.3
2017-04-01,IN,New Delhi,pm25,24,13.0,247.3,67.1
2017-04-01,US,Houston,pm25,94,1.6,12.5,7.2
2017-04-01,US,Manhattan,pm25,90,0.2,16.3,3.1
2017-04-02,US,Houston,pm25,93,0.7,23.9,10.0
2017-04-02,CN,Wuhan,pm25,407,9.1,100.0,57.4
2017-04-02,US,Manhattan,pm25,96,0.4,16.8,4.0
2017-04-02,IN,New Delhi,pm25,24,13.0,242.3,59.3
2017-04-02,US,Jacksonville,pm25,73,3.1,17.3,6.4
2017-04-02,CN,Beijing,pm25,440,33.9,115.5,69.0
2017-04-02,CN,Shanghai,pm25,216,39.9,129.0,80.6
2017-04-02,US,Los Angeles,pm25,24,2.1,35.4,14.0
2017-04-03,US,Houston,pm25,82,0.2,18.2,3.3
2017-04-03,CN,Shanghai,pm25,215,29.2,100.0,70.9
2017-04-03,CN,Wuhan,pm25,406,33.9,82.6,57.4
2017-04-03,US,Los Angeles,pm25,30,0.4,17.3,10.0
2017-04-03,US,Jacksonville,pm25,70,2.1,15.9,6.7
2017-04-03,US,Manhattan,pm25,96,1.6,20.6,7.2
2017-04-03,IN,New Delhi,pm25,24,11.0,175.7,39.9
2017-04-03,CN,Beijing,pm25,451,3.1,294.9,115.5
2017-04-04,CN,Beijing,pm25,438,3.1,277.7,125.2
2017-04-04,US,Jacksonville,pm25,72,1.2,15.9,4.0
2017-04-04,CN,Shanghai,pm25,214,26.8,82.6,48.0
2017-04-04,US,Los Angeles,pm25,44,2.8,24.9,15.4
2017-04-04,US,Houston,pm25,92,0.7,19.7,7.6
2017-04-04,IN,New Delhi,pm25,24,5.0,200.9,38.7
2017-04-04,US,Manhattan,pm25,92,0.4,70.9,5.5
2017-04-04,CN,Wuhan,pm25,408,36.7,109.7,55.5
2017-04-05,US,Los Angeles,pm25,70,3.6,42.4,18.7
2017-04-05,US,Manhattan,pm25,89,0.7,38.3,8.6
2017-04-05,IN,New Delhi,pm25,23,8.1,63.2,25.8
2017-04-05,CN,Shanghai,pm25,215,22.0,78.7,33.9
2017-04-05,CN,Wuhan,pm25,389,35.9,129.0,76.8
2017-04-05,US,Jacksonville,pm25,68,4.0,28.2,10.0
2017-04-05,US,Houston,pm25,78,0.7,131.0,5.5
2017-04-05,CN,Beijing,pm25,454,30.1,234.2,54.1
2017-04-06,US,Manhattan,pm25,78,0.2,74.8,5.0
2017-04-06,CN,Shanghai,pm25,215,52.9,109.7,69.0
2017-04-06,CN,Wuhan,pm25,374,16.8,84.5,38.7
2017-04-06,CN,Beijing,pm25,448,55.5,182.7,101.9
2017-04-06,US,Houston,pm25,79,0.2,27.3,6.0
2017-04-06,US,Los Angeles,pm25,70,4.5,42.8,16.3
2017-04-06,US,Jacksonville,pm25,59,0.4,27.7,5.7
2017-04-06,IN,New Delhi,pm25,24,15.9,146.5,34.9
2017-04-07,CN,Shanghai,pm25,216,14.0,82.6,44.0
2017-04-07,US,Manhattan,pm25,65,0.2,10.8,3.1
2017-04-07,CN,Wuhan,pm25,382,24.9,101.9,46.8
2017-04-07,IN,New Delhi,pm25,24,84.5,261.6,119.4
2017-04-07,CN,Beijing,pm25,436,15.9,1006.1072217194572,74.8
2017-04-07,US,Jacksonville,pm25,64,1.2,9.1,3.1
2017-04-07,US,Los Angeles,pm25,64,0.4,22.0,10.5
2017-04-07,US,Houston,pm25,94,0.9,19.7,7.6
2017-04-08,US,Houston,pm25,94,0.7,16.8,6.0
2017-04-08,CN,Shanghai,pm25,216,37.9,125.2,55.5
2017-04-08,US,Manhattan,pm25,57,0.2,11.0,2.8
2017-04-08,CN,Wuhan,pm25,379,7.2,80.6,48.9
2017-04-08,CN,Beijing,pm25,443,3.1,160.5,94.2
2017-04-08,US,Jacksonville,pm25,76,1.2,14.9,5.0
2017-04-08,US,Los Angeles,pm25,67,0.4,14.0,7.2
2017-04-08,IN,New Delhi,pm25,23,26.8,320.1,100.0
2017-04-09,US,Houston,pm25,82,3.1,11.5,6.7
2017-04-09,US,Los Angeles,pm25,72,3.1,24.4,9.6
2017-04-09,US,Jacksonville,pm25,59,2.1,15.9,5.0
2017-04-09,CN,Beijing,pm25,449,3.1,115.5,69.0
2017-04-09,CN,Wuhan,pm25,373,2.1,32.0,10.0
2017-04-09,IN,New Delhi,pm25,24,6.0,98.1,24.9
2017-04-09,US,Manhattan,pm25,48,1.2,15.9,4.8
2017-04-09,CN,Shanghai,pm25,214,17.8,55.5,33.0
2017-04-10,CN,Beijing,pm25,451,29.2,105.8,59.3
2017-04-10,CN,Shanghai,pm25,215,12.0,44.0,24.9
2017-04-10,US,Manhattan,pm25,76,5.2,38.3,12.0
2017-04-10,US,Los Angeles,pm25,72,4.0,25.8,12.0
2017-04-10,CN,Wuhan,pm25,375,2.1,35.9,12.0
2017-04-10,US,Houston,pm25,93,3.6,12.5,7.9
2017-04-10,US,Jacksonville,pm25,53,0.4,8.1,3.1
2017-04-10,IN,New Delhi,pm25,24,14.0,61.3,33.0
2017-04-11,IN,New Delhi,pm25,23,23.0,90.3,63.2
2017-04-11,US,Jacksonville,pm25,66,1.2,9.6,3.1
2017-04-11,US,Manhattan,pm25,95,1.2,41.1,13.5
2017-04-11,US,Houston,pm25,94,0.4,12.1,6.0
2017-04-11,CN,Wuhan,pm25,401,13.0,78.7,38.7
2017-04-11,CN,Beijing,pm25,436,3.1,194.9,17.8
2017-04-11,US,Los Angeles,pm25,60,6.0,26.8,13.0
2017-04-11,CN,Shanghai,pm25,215,11.0,101.9,46.8
2017-04-12,IN,New Delhi,pm25,24,26.8,192.8,61.3
2017-04-12,CN,Shanghai,pm25,205,8.1,121.3,25.8
2017-04-12,CN,Wuhan,pm25,395,22.0,121.3,46.8
2017-04-12,US,Houston,pm25,94,1.6,17.3,7.4
2017-04-12,US,Jacksonville,pm25,64,1.2,12.0,3.1
2017-04-12,CN,Beijing,pm25,412,3.1,127.1,31.1
2017-04-12,US,Los Angeles,pm25,55,2.1,31.1,12.1
2017-04-12,US,Manhattan,pm25,94,0.7,32.0,11.2
2017-04-13,US,Los Angeles,pm25,65,0.7,26.8,6.0
2017-04-13,CN,Beijing,pm25,448,3.1,188.8,50.9
2017-04-13,CN,Shanghai,pm25,214,6.0,50.9,20.1
2017-04-13,US,Manhattan,pm25,92,0.2,10.8,3.8
2017-04-13,CN,Wuhan,pm25,407,18.7,148.4,52.1
2017-04-13,IN,New Delhi,pm25,24,29.2,255.5,86.4
2017-04-13,US,Houston,pm25,79,3.3,11.2,6.7
2017-04-13,US,Jacksonville,pm25,71,1.2,10.3,3.1
2017-04-14,CN,Wuhan,pm25,405,20.1,98.1,46.8
2017-04-14,US,Los Angeles,pm25,71,2.1,16.8,9.1
2017-04-14,IN,New Delhi,pm25,24,31.1,249.3,119.4
2017-04-14,US,Jacksonville,pm25,68,1.2,17.8,4.0
2017-04-14,CN,Shanghai,pm25,216,12.0,50.1,30.1
2017-04-14,US,Manhattan,pm25,96,0.2,10.8,4.8
2017-04-14,US,Houston,pm25,76,0.2,14.0,8.3
2017-04-14,CN,Beijing,pm25,416,3.1,182.7,61.3
2017-04-15,US,Houston,pm25,93,0.4,11.7,6.2
2017-04-15,CN,Wuhan,pm25,406,26.8,121.3,55.5
